href,title,price,zalog,predoplata,komissiyaarea,floor,totalArea,kitchenArea,livingArea,roomsCount,hasAirConditioner,hasDishwasher,hasFridge,hasFurniture,hasInternet,hasKitchenFurniture,hasTv,hasWashingMachine,hasBalcony,ceilingHeightM,routesList,windowsDirection,ceilingHeightM,index,komissiya
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-117-m-5-7-etazh-c4a2fa26-a1d2-48a6-a0f9-ed6fa996c520/,"Аренда 3-комнатной квартиры 117 м², 5/7 этаж",280000,280 000 ₽,280 000 ₽,,5,117,10,68 м²,3,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":214,""name"":""Пушкинская"",""allRoutesColorsList"":[""#943f90"",""#4baf4f"",""#adacac""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":280,""name"":""Чеховская"",""allRoutesColorsList"":[""#adacac"",""#4baf4f"",""#943f90""]}",BOTH,"3,2",940.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-130-m-13-14-etazh-8bea131c-87bd-4899-a4e6-493ec947b402/,"Аренда 4-комнатной квартиры 130 м², 13/14 этаж",150000,150 000 ₽,150 000 ₽,,13,130,18,69 м²,4,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":159,""name"":""Проспект Мира"",""allRoutesColorsList"":[""#EA7D27"",""#925233""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":177,""name"":""Сухаревская"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":169300,""name"":""Каланчёвская"",""allRoutesColorsList"":[""#E94282""]}",BOTH,"3,2",941.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-120-m-7-8-etazh-69d9d7f8-45f1-4612-b407-d7dd30a2f36f/,"Аренда 3-комнатной квартиры 120 м², 7/8 этаж",350000,350 000 ₽,350 000 ₽,,7,120,12,70 м²,3,true,true,true,true,true,false,true,true,true,3,"{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":177,""name"":""Сухаревская"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":279,""name"":""Цветной бульвар"",""allRoutesColorsList"":[""#adacac"",""#BED12E""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":312,""name"":""Трубная"",""allRoutesColorsList"":[""#BED12E"",""#adacac""]}",REAR,3,942.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-170-m-4-16-etazh-db72eff7-b259-45ef-9459-3ab023f739aa/,"Аренда 4-комнатной квартиры 170 м², 4/16 этаж",450000,450 000 ₽,450 000 ₽,,4,170,7,89 м²,4,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":123,""name"":""Киевская"",""allRoutesColorsList"":[""#41BCEF"",""#0572b9"",""#925233""]}",BOTH,"3,2",943.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-m-3-7-etazh-047725cd-5ff0-41e9-958c-113fc85838e0/,"Аренда 2-комнатной квартиры 60 м², 3/7 этаж",105000,105 000 ₽,105 000 ₽,,3,60,10,40 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":214,""name"":""Пушкинская"",""allRoutesColorsList"":[""#943f90"",""#4baf4f"",""#adacac""]}},{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":280,""name"":""Чеховская"",""allRoutesColorsList"":[""#adacac"",""#4baf4f"",""#943f90""]}",BOTH,"3,2",944.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-124-m-3-13-etazh-64bc9d71-bec8-487d-9b98-cbb6b964c787/,"Аренда 4-комнатной квартиры 124 м², 3/13 этаж",210000,210 000 ₽,210 000 ₽,,3,124,20,78 м²,4,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":5,""transportType"":""FOOT"",""station"":{""id"":214,""name"":""Пушкинская"",""allRoutesColorsList"":[""#943f90"",""#4baf4f"",""#adacac""]}},{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":280,""name"":""Чеховская"",""allRoutesColorsList"":[""#adacac"",""#4baf4f"",""#943f90""]}",BOTH,3,945.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-70-m-10-11-etazh-b0dc731c-d637-46d2-8564-9e35dc4378ca/,"Аренда 2-комнатной квартиры 70 м², 10/11 этаж",130000,130 000 ₽,130 000 ₽,,10,70,13,35 м²,2,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":1,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":169379,""name"":""Белорусская"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}",REAR,3,946.0,
,,,,,,,,,,,,,,,,,,,,,,,,947.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-160-m-3-6-etazh-2941fea5-7eab-47f9-8996-58234c464ce2/,"Аренда 4-комнатной квартиры 160 м², 3/6 этаж",380000,380 000 ₽,380 000 ₽,,3,160,10,100 м²,4,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}",BOTH,3,948.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-280-m-3-7-etazh-68b2e847-1736-4db7-86d1-b85d1bfe7f57/,"Аренда многокомнатной квартиры 280 м², 3/7 этаж",500000,500 000 ₽,500 000 ₽,,3,280,35,133 м²,5,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}",REAR,3,949.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-90-m-9-15-etazh-429d58f0-70a3-4d7f-92bd-720096aa051e/,"Аренда 2-комнатной квартиры 90 м², 9/15 этаж",150000,150 000 ₽,150 000 ₽,,9,90,15,66 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":161,""name"":""Новослободская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}",BOTH,"3,2",950.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-295-m-29-30-etazh-4f04b6cd-c265-480a-9399-1338cbbf92df/,"Аренда многокомнатной квартиры 295 м², 29/30 этаж",470000,470 000 ₽,470 000 ₽,,29,295,16,156 м²,6,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":169313,""name"":""Новаторская"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":39,""name"":""Проспект Вернадского"",""allRoutesColorsList"":[""#DD201C"",""#89cdcf""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":41,""name"":""Юго-Западная"",""allRoutesColorsList"":[""#DD201C""]}",BOTH,3,951.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-120-m-4-14-etazh-2d13843c-ff24-41d0-a970-bc7a171acd0e/,"Аренда 3-комнатной квартиры 120 м², 4/14 этаж",180000,180 000 ₽,180 000 ₽,,4,120,13,58 м²,3,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":159,""name"":""Проспект Мира"",""allRoutesColorsList"":[""#EA7D27"",""#925233""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":177,""name"":""Сухаревская"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":169300,""name"":""Каланчёвская"",""allRoutesColorsList"":[""#E94282""]}",BOTH,3,952.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-280-m-3-7-etazh-8ec136ef-e143-418e-b4c2-2a84a5b737bd/,"Аренда многокомнатной квартиры 280 м², 3/7 этаж",500000,500 000 ₽,500 000 ₽,,3,280,35,145 м²,5,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}",BOTH,"3,2",953.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-235-m-4-8-etazh-7f09b52a-ac68-4167-969c-50c4eaee93fa/,"Аренда 4-комнатной квартиры 235 м², 4/8 этаж",600000,600 000 ₽,600 000 ₽,,4,235,29,122 м²,4,true,true,true,true,true,true,true,true,null,3,"{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":281,""name"":""Боровицкая"",""allRoutesColorsList"":[""#adacac"",""#0572b9"",""#DD201C""]}",REAR,3,954.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-240-m-1-5-etazh-cd18e797-80e3-493c-bc86-4857461179f7/,"Аренда многокомнатной квартиры 240 м², 1/5 этаж",750000,750 000 ₽,750 000 ₽,,1,240,14,147 м²,6,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":31,""name"":""Парк культуры"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":28,""name"":""Кропоткинская"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":25,""name"":""Библиотека имени Ленина"",""allRoutesColorsList"":[""#DD201C"",""#0572b9"",""#41BCEF"",""#adacac""]}",BOTH,"3,2",955.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-95-m-4-9-etazh-1cc7d14a-8a24-441f-bbce-d4438f726ad6/,"Аренда 3-комнатной квартиры 95 м², 4/9 этаж",170000,170 000 ₽,170 000 ₽,,4,95,15,71 м²,3,true,true,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":3,""transportType"":""FOOT"",""station"":{""id"":279,""name"":""Цветной бульвар"",""allRoutesColorsList"":[""#adacac"",""#BED12E""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":312,""name"":""Трубная"",""allRoutesColorsList"":[""#BED12E"",""#adacac""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":177,""name"":""Сухаревская"",""allRoutesColorsList"":[""#EA7D27""]}",REAR,"3,2",956.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-203-m-3-4-etazh-dc197a19-406b-4d7e-a1e5-1d72f0100fdd/,"Аренда многокомнатной квартиры 203 м², 3/4 этаж",550000,550 000 ₽,550 000 ₽,,3,203,16,113 м²,5,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":312,""name"":""Трубная"",""allRoutesColorsList"":[""#BED12E"",""#adacac""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":178,""name"":""Тургеневская"",""allRoutesColorsList"":[""#EA7D27"",""#BED12E"",""#DD201C""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":313,""name"":""Сретенский бульвар"",""allRoutesColorsList"":[""#BED12E"",""#DD201C"",""#EA7D27""]}",BOTH,"3,2",957.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-110-m-5-7-etazh-d9247581-6380-4f37-921a-aed9cc28e557/,"Аренда 3-комнатной квартиры 110 м², 5/7 этаж",150000,150 000 ₽,150 000 ₽,,5,110,12,57 м²,3,true,true,true,true,true,true,true,true,null,3,"{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":213,""name"":""Баррикадная"",""allRoutesColorsList"":[""#943f90"",""#925233""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":162,""name"":""Краснопресненская"",""allRoutesColorsList"":[""#925233"",""#943f90""]}},{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}",BOTH,3,958.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-176-m-3-6-etazh-91feae7b-737b-4c9b-891f-667c975d7b93/,"Аренда 4-комнатной квартиры 176 м², 3/6 этаж",390000,390 000 ₽,390 000 ₽,,3,176,18,110 м²,4,true,true,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":126,""name"":""Арбатская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":14567,""name"":""Арбатская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#DD201C"",""#adacac""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":151,""name"":""Александровский сад"",""allRoutesColorsList"":[""#41BCEF"",""#0572b9"",""#DD201C""]}",FRONT,"3,2",959.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-350-m-6-6-etazh-eff94fb7-120e-4bfa-8fe3-05b68d3c2aa1/,"Аренда многокомнатной квартиры 350 м², 6/6 этаж",400000,400 000 ₽,400 000 ₽,,6,350,18,157 м²,6,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":214,""name"":""Пушкинская"",""allRoutesColorsList"":[""#943f90"",""#4baf4f"",""#adacac""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}",REAR,3,960.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-89-m-6-6-etazh-6a0e7dcc-4f62-4f76-a95b-8471b8073740/,"Аренда 2-комнатной квартиры 89 м², 6/6 этаж",170000,170 000 ₽,170 000 ₽,,6,89,10,43 м²,2,true,true,true,true,true,true,true,true,true,"3,5","{""timeMinutes"":7,""transportType"":""FOOT"",""station"":{""id"":129,""name"":""Курская"",""allRoutesColorsList"":[""#0572b9"",""#925233"",""#BED12E"",""#E94282""]}},{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":314,""name"":""Чкаловская"",""allRoutesColorsList"":[""#BED12E"",""#0572b9"",""#925233"",""#E94282""]}},{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":19,""name"":""Красные Ворота"",""allRoutesColorsList"":[""#DD201C""]}",BOTH,"3,5",961.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-90-m-5-6-etazh-23b67daf-8eab-4b3b-add5-cf58c74e229d/,"Аренда 3-комнатной квартиры 90 м², 5/6 этаж",200000,200 000 ₽,200 000 ₽,,5,90,10,51 м²,3,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":178,""name"":""Тургеневская"",""allRoutesColorsList"":[""#EA7D27"",""#BED12E"",""#DD201C""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":313,""name"":""Сретенский бульвар"",""allRoutesColorsList"":[""#BED12E"",""#DD201C"",""#EA7D27""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":21,""name"":""Чистые пруды"",""allRoutesColorsList"":[""#DD201C"",""#BED12E"",""#EA7D27""]}",REAR,3,962.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-90-m-5-6-etazh-bac1de25-be5a-4646-b201-6e81a7e6e5df/,"Аренда 3-комнатной квартиры 90 м², 5/6 этаж",200000,200 000 ₽,200 000 ₽,,5,90,10,66 м²,3,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":178,""name"":""Тургеневская"",""allRoutesColorsList"":[""#EA7D27"",""#BED12E"",""#DD201C""]}},{""timeMinutes"":6,""transportType"":""FOOT"",""station"":{""id"":313,""name"":""Сретенский бульвар"",""allRoutesColorsList"":[""#BED12E"",""#DD201C"",""#EA7D27""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":21,""name"":""Чистые пруды"",""allRoutesColorsList"":[""#DD201C"",""#BED12E"",""#EA7D27""]}",FRONT,"3,2",963.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-89-m-9-15-etazh-3e8544e1-cb73-4120-9b9b-2728f94592fc/,"Аренда 2-комнатной квартиры 89 м², 9/15 этаж",150000,150 000 ₽,150 000 ₽,,9,89,15,54 м²,2,true,true,true,true,true,true,true,true,true,"3,3","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":73,""name"":""Белорусская"",""allRoutesColorsList"":[""#4baf4f"",""#925233""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":74,""name"":""Маяковская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":161,""name"":""Новослободская"",""allRoutesColorsList"":[""#925233"",""#adacac""]}",BOTH,"3,3",964.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-120-m-12-16-etazh-8b2028ca-d785-46ff-b8c3-0d1f3d8d469b/,"Аренда 4-комнатной квартиры 120 м², 12/16 этаж",170000,170 000 ₽,170 000 ₽,,12,120,20,88 м²,4,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":159,""name"":""Проспект Мира"",""allRoutesColorsList"":[""#EA7D27"",""#925233""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":169300,""name"":""Каланчёвская"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":18,""name"":""Комсомольская"",""allRoutesColorsList"":[""#925233"",""#DD201C""]}",BOTH,"3,2",965.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-65-m-6-8-etazh-f7fc9d3f-2f3f-4f8c-83b4-032dfe580b82/,"Аренда 2-комнатной квартиры 65 м², 6/8 этаж",180000,180 000 ₽,180 000 ₽,,6,65,18,37 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":4,""transportType"":""FOOT"",""station"":{""id"":76,""name"":""Театральная"",""allRoutesColorsList"":[""#4baf4f"",""#0572b9"",""#DD201C""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":24,""name"":""Охотный Ряд"",""allRoutesColorsList"":[""#DD201C"",""#4baf4f""]}},{""timeMinutes"":9,""transportType"":""FOOT"",""station"":{""id"":215,""name"":""Кузнецкий Мост"",""allRoutesColorsList"":[""#943f90"",""#DD201C""]}",FRONT,"3,2",966.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-115-m-7-30-etazh-c9b71549-cad1-4556-88db-a992f91a6f0b/,"Аренда 3-комнатной квартиры 115 м², 7/30 этаж",185000,185 000 ₽,185 000 ₽,,7,115,15,85 м²,3,true,true,true,true,true,false,true,true,null,"3,1","{""timeMinutes"":2,""transportType"":""FOOT"",""station"":{""id"":188,""name"":""Новые Черёмушки"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":186,""name"":""Профсоюзная"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":427507,""name"":""Воронцовская"",""allRoutesColorsList"":[""#89cdcf"",""#EA7D27""]}",BOTH,"3,1",967.0,
,,,,,,,,,,,,,,,,,,,,,,,,968.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-154-m-3-22-etazh-e2dc08fa-db09-4bc0-8431-8f9a3f954baf/,"Аренда 4-комнатной квартиры 154 м², 3/22 этаж",200000,200 000 ₽,200 000 ₽,,3,154,15,100 м²,4,true,true,true,true,true,false,true,true,true,3,"{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":3500,""name"":""Шаболовская"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":283,""name"":""Серпуховская"",""allRoutesColorsList"":[""#adacac"",""#925233""]}},{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":152,""name"":""Октябрьская"",""allRoutesColorsList"":[""#925233"",""#EA7D27""]}",FRONT,3,969.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-58-m-12-26-etazh-fc670b8f-c73b-4f83-9ea2-4af952dc458e/,"Аренда 2-комнатной квартиры 58 м², 12/26 этаж",195000,195 000 ₽,195 000 ₽,,12,58,5,38 м²,2,false,true,true,true,true,true,true,true,null,"3,9","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":126,""name"":""Арбатская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":14567,""name"":""Арбатская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#DD201C"",""#adacac""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}",BOTH,"3,9",970.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-m-3-5-etazh-3ca5fe17-8f3c-4125-9e7d-27dcbb9acca0/,"Аренда 2-комнатной квартиры 60 м², 3/5 этаж",100000,100 000 ₽,100 000 ₽,,3,60,15,56 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":126,""name"":""Арбатская"",""allRoutesColorsList"":[""#41BCEF""]}",BOTH,"3,2",971.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-95-m-5-16-etazh-72d515a7-4cfe-4f39-ac41-1da5d49125e5/,"Аренда 2-комнатной квартиры 95 м², 5/16 этаж",170000,170 000 ₽,170 000 ₽,,5,95,10,45 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":123,""name"":""Киевская"",""allRoutesColorsList"":[""#41BCEF"",""#0572b9"",""#925233""]}",REAR,"3,2",972.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-135-m-27-35-etazh-21ed81c3-50a2-45c1-a4c6-2d9d9591e471/,"Аренда 3-комнатной квартиры 135 м², 27/35 этаж",185000,185 000 ₽,185 000 ₽,,27,135,18,74 м²,3,true,true,true,true,true,true,true,true,true,3,"{""timeMinutes"":10,""transportType"":""FOOT"",""station"":{""id"":112,""name"":""Крылатское"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":28,""transportType"":""FOOT"",""station"":{""id"":114,""name"":""Молодёжная"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":27,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":110,""name"":""Строгино"",""allRoutesColorsList"":[""#0572b9""]}",BOTH,3,973.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-95-m-5-13-etazh-e4fa1e29-4fa0-4d7d-881d-bc929f42ff3a/,"Аренда 2-комнатной квартиры 95 м², 5/13 этаж",170000,170 000 ₽,170 000 ₽,,5,95,5,60 м²,2,true,true,true,true,true,true,true,true,null,"3,2","{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":124,""name"":""Смоленская"",""allRoutesColorsList"":[""#41BCEF""]}},{""timeMinutes"":8,""transportType"":""FOOT"",""station"":{""id"":14568,""name"":""Смоленская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":123,""name"":""Киевская"",""allRoutesColorsList"":[""#41BCEF"",""#0572b9"",""#925233""]}",BOTH,"3,2",974.0,
